"","BiocVersion","Description","Genome","SourceUrl","SourceType","SourceVersion","Species","TaxonomyId","Title","ResourceName","RDataPath","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","Tags"
"166","3.5","phastCons scores for Homo sapiens on chr1_KI270762v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270762v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr1_KI270762v1_alt.rds","phastCons100way.UCSC.hg38.chr1_KI270762v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270762v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"167","3.5","phastCons scores for Homo sapiens on chr1_KI270763v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270763v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr1_KI270763v1_alt.rds","phastCons100way.UCSC.hg38.chr1_KI270763v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270763v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"168","3.5","phastCons scores for Homo sapiens on chr1_KI270764v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270764v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr1_KI270764v1_alt.rds","phastCons100way.UCSC.hg38.chr1_KI270764v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270764v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"169","3.5","phastCons scores for Homo sapiens on chr1_KI270765v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270765v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr1_KI270765v1_alt.rds","phastCons100way.UCSC.hg38.chr1_KI270765v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270765v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"170","3.5","phastCons scores for Homo sapiens on chr1_KI270766v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270766v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr1_KI270766v1_alt.rds","phastCons100way.UCSC.hg38.chr1_KI270766v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270766v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"171","3.5","phastCons scores for Homo sapiens on chr1_KI270892v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270892v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr1_KI270892v1_alt.rds","phastCons100way.UCSC.hg38.chr1_KI270892v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270892v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"172","3.5","phastCons scores for Homo sapiens on chr2","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr2.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr2.rds","phastCons100way.UCSC.hg38.chr2.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr2.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"173","3.5","phastCons scores for Homo sapiens on chr20","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr20.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr20.rds","phastCons100way.UCSC.hg38.chr20.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr20.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"174","3.5","phastCons scores for Homo sapiens on chr20_GL383577v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr20_GL383577v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr20_GL383577v2_alt.rds","phastCons100way.UCSC.hg38.chr20_GL383577v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr20_GL383577v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"175","3.5","phastCons scores for Homo sapiens on chr20_KI270869v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr20_KI270869v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr20_KI270869v1_alt.rds","phastCons100way.UCSC.hg38.chr20_KI270869v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr20_KI270869v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"176","3.5","phastCons scores for Homo sapiens on chr20_KI270870v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr20_KI270870v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr20_KI270870v1_alt.rds","phastCons100way.UCSC.hg38.chr20_KI270870v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr20_KI270870v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"177","3.5","phastCons scores for Homo sapiens on chr20_KI270871v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr20_KI270871v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr20_KI270871v1_alt.rds","phastCons100way.UCSC.hg38.chr20_KI270871v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr20_KI270871v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"178","3.5","phastCons scores for Homo sapiens on chr21","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr21.rds","phastCons100way.UCSC.hg38.chr21.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"179","3.5","phastCons scores for Homo sapiens on chr21_GL383578v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_GL383578v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr21_GL383578v2_alt.rds","phastCons100way.UCSC.hg38.chr21_GL383578v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_GL383578v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"180","3.5","phastCons scores for Homo sapiens on chr21_GL383579v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_GL383579v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr21_GL383579v2_alt.rds","phastCons100way.UCSC.hg38.chr21_GL383579v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_GL383579v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"181","3.5","phastCons scores for Homo sapiens on chr21_GL383580v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_GL383580v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr21_GL383580v2_alt.rds","phastCons100way.UCSC.hg38.chr21_GL383580v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_GL383580v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"182","3.5","phastCons scores for Homo sapiens on chr21_GL383581v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_GL383581v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr21_GL383581v2_alt.rds","phastCons100way.UCSC.hg38.chr21_GL383581v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_GL383581v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"183","3.5","phastCons scores for Homo sapiens on chr21_KI270872v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_KI270872v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr21_KI270872v1_alt.rds","phastCons100way.UCSC.hg38.chr21_KI270872v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_KI270872v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"184","3.5","phastCons scores for Homo sapiens on chr21_KI270873v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_KI270873v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr21_KI270873v1_alt.rds","phastCons100way.UCSC.hg38.chr21_KI270873v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_KI270873v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"185","3.5","phastCons scores for Homo sapiens on chr21_KI270874v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_KI270874v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr21_KI270874v1_alt.rds","phastCons100way.UCSC.hg38.chr21_KI270874v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr21_KI270874v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"186","3.5","phastCons scores for Homo sapiens on chr22","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22.rds","phastCons100way.UCSC.hg38.chr22.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"187","3.5","phastCons scores for Homo sapiens on chr22_GL383582v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_GL383582v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_GL383582v2_alt.rds","phastCons100way.UCSC.hg38.chr22_GL383582v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_GL383582v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"188","3.5","phastCons scores for Homo sapiens on chr22_GL383583v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_GL383583v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_GL383583v2_alt.rds","phastCons100way.UCSC.hg38.chr22_GL383583v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_GL383583v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"189","3.5","phastCons scores for Homo sapiens on chr22_KB663609v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KB663609v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KB663609v1_alt.rds","phastCons100way.UCSC.hg38.chr22_KB663609v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KB663609v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"190","3.5","phastCons scores for Homo sapiens on chr22_KI270731v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270731v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270731v1_random.rds","phastCons100way.UCSC.hg38.chr22_KI270731v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270731v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"191","3.5","phastCons scores for Homo sapiens on chr22_KI270732v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270732v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270732v1_random.rds","phastCons100way.UCSC.hg38.chr22_KI270732v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270732v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"192","3.5","phastCons scores for Homo sapiens on chr22_KI270733v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270733v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270733v1_random.rds","phastCons100way.UCSC.hg38.chr22_KI270733v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270733v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"193","3.5","phastCons scores for Homo sapiens on chr22_KI270734v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270734v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270734v1_random.rds","phastCons100way.UCSC.hg38.chr22_KI270734v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270734v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"194","3.5","phastCons scores for Homo sapiens on chr22_KI270735v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270735v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270735v1_random.rds","phastCons100way.UCSC.hg38.chr22_KI270735v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270735v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"195","3.5","phastCons scores for Homo sapiens on chr22_KI270736v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270736v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270736v1_random.rds","phastCons100way.UCSC.hg38.chr22_KI270736v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270736v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"196","3.5","phastCons scores for Homo sapiens on chr22_KI270737v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270737v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270737v1_random.rds","phastCons100way.UCSC.hg38.chr22_KI270737v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270737v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"197","3.5","phastCons scores for Homo sapiens on chr22_KI270738v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270738v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270738v1_random.rds","phastCons100way.UCSC.hg38.chr22_KI270738v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270738v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"198","3.5","phastCons scores for Homo sapiens on chr22_KI270875v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270875v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270875v1_alt.rds","phastCons100way.UCSC.hg38.chr22_KI270875v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270875v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"199","3.5","phastCons scores for Homo sapiens on chr22_KI270876v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270876v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270876v1_alt.rds","phastCons100way.UCSC.hg38.chr22_KI270876v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270876v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"200","3.5","phastCons scores for Homo sapiens on chr22_KI270877v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270877v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270877v1_alt.rds","phastCons100way.UCSC.hg38.chr22_KI270877v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270877v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"201","3.5","phastCons scores for Homo sapiens on chr22_KI270878v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270878v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270878v1_alt.rds","phastCons100way.UCSC.hg38.chr22_KI270878v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270878v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"202","3.5","phastCons scores for Homo sapiens on chr22_KI270879v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270879v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270879v1_alt.rds","phastCons100way.UCSC.hg38.chr22_KI270879v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270879v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"203","3.5","phastCons scores for Homo sapiens on chr22_KI270928v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270928v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr22_KI270928v1_alt.rds","phastCons100way.UCSC.hg38.chr22_KI270928v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr22_KI270928v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"204","3.5","phastCons scores for Homo sapiens on chr2_GL383521v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr2_GL383521v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr2_GL383521v1_alt.rds","phastCons100way.UCSC.hg38.chr2_GL383521v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr2_GL383521v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"205","3.5","phastCons scores for Homo sapiens on chr2_GL383522v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr2_GL383522v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr2_GL383522v1_alt.rds","phastCons100way.UCSC.hg38.chr2_GL383522v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr2_GL383522v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"206","3.5","phastCons scores for Homo sapiens on chr2_GL582966v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr2_GL582966v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr2_GL582966v2_alt.rds","phastCons100way.UCSC.hg38.chr2_GL582966v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr2_GL582966v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
